Author,Degree Centrality,Betweenness Centrality
S Cheinin,0.02158273381294964,0.0
P Leroy,0.02158273381294964,0.0
B Soullié,0.02158273381294964,0.0
E Biance-Valero,0.02158273381294964,0.0
F De Laval,0.02158273381294964,0.0
Bikash Ranjan Giri,0.02158273381294964,0.0
Young Chul Kim,0.02158273381294964,0.0
Bong Koo Kang,0.02158273381294964,0.0
Chung-Jr Huang,0.017985611510791366,0.0
Carl A Batt,0.017985611510791366,0.0
Kyle A Anderson,0.017985611510791366,0.0
Deborah J Stenzel,0.017985611510791366,0.0
Leonardo M Damasceno,0.017985611510791366,0.0
Carly R Perry,0.017985611510791366,0.0
Lloyd J Old,0.017985611510791366,0.0
Sheng Zhang,0.017985611510791366,0.0
Grant A Ramm,0.017985611510791366,0.0
Juliana Piedade,0.014388489208633094,0.0
T A Wynn,0.014388489208633094,0.0
Lívia Guimarães,0.014388489208633094,0.0
Zulane S T Veiga,0.014388489208633094,0.0
Flávia F Fernandes,0.014388489208633094,0.0
Qiang Wu,0.014388489208633094,0.0
Declan A Doyle,0.014388489208633094,0.0
Lisa M Ganley-Leal,0.014388489208633094,0.0
Arthur Blum,0.014388489208633094,0.0
Long Hang,0.014388489208633094,0.0
Korynn Stoyanoff,0.014388489208633094,0.0
Daniel O Onguru,0.014388489208633094,0.0
Pauline N Mwinzi,0.014388489208633094,0.0
Qyana K Griffith,0.014388489208633094,0.0
YanMei Liang,0.014388489208633094,0.0
Xiangyang Hu,0.014388489208633094,0.0
Mingzhan Du,0.014388489208633094,0.0
Daouda A K Traore,0.014388489208633094,0.0
Emmanuel Nji,0.014388489208633094,0.0
Mama Ndi,0.014388489208633094,0.0
Deyong Chu,0.014388489208633094,0.0
Candy Chuah,0.014388489208633094,0.0
Jilong Shen,0.014388489208633094,0.0
Shi-Peng Wan,0.014388489208633094,0.0
Gang Cheng,0.014388489208633094,0.0
Wen-Long Wang,0.014388489208633094,0.0
Wen-Hu Zeng,0.014388489208633094,0.0
Chun-Juan Xu,0.014388489208633094,0.0
H Bensalem,0.014388489208633094,0.0
Malcolm K Jones,0.014388489208633094,0.0
O M Abdallahi,0.014388489208633094,0.0
M De Reggi,0.014388489208633094,0.0
M Diagana,0.014388489208633094,0.0
B Gharib,0.014388489208633094,0.0
R B Yang,0.014388489208633094,0.0
K H Su,0.014388489208633094,0.0
Y Z Li,0.014388489208633094,0.0
Gustavo Henrique S Pereira,0.014388489208633094,0.0
L F Wang,0.014388489208633094,0.0
L Li,0.014388489208633094,0.0
Carolyn A Joko,0.014388489208633094,0.0
A W Cheever,0.014388489208633094,0.0
P D Soloway,0.014388489208633094,0.0
Joel V Weinstock,0.014388489208633094,0.0
Tommy Setiawan,0.014388489208633094,0.0
Hideki Fujii,0.014388489208633094,0.0
Michio Hara,0.014388489208633094,0.0
Tetsuya Suzuki,0.014388489208633094,0.0
Hiroshi Kono,0.014388489208633094,0.0
B Vaillant,0.014388489208633094,0.0
M G Chiaramonte,0.014388489208633094,0.0
Masanori Matsuda,0.014388489208633094,0.0
R R Hussein,0.01079136690647482,0.0
De-yong Chu,0.01079136690647482,0.0
Gregory R J Thatcher,0.01079136690647482,0.0
Yuan-yuan Xie,0.01079136690647482,0.0
S A el-Ahl,0.01079136690647482,0.0
D A Ahmed,0.01079136690647482,0.0
N A el-Shiekh,0.01079136690647482,0.0
Sujeewa C Piyankarage,0.01079136690647482,0.0
David L Williams,0.01079136690647482,0.0
Natalie Eva Nieuwenhuizen,0.01079136690647482,0.0
Ji-long Shen,0.01079136690647482,0.0
Muriel E Rabone,0.01079136690647482,0.0
David Rollinson,0.01079136690647482,0.0
Yue-Ting Wang,0.01079136690647482,0.0
Hlumani Ndlovu,0.01079136690647482,0.0
Frank Brombacher,0.01079136690647482,0.0
Yuan-hong Xu,0.01079136690647482,0.0
Aidan M Emery,0.01079136690647482,0.0
Fiona E Allan,0.01079136690647482,0.0
Justin Komguep Nono,0.01079136690647482,0.0
S Hayashi,0.007194244604316547,0.0
H Ohtake,0.007194244604316547,0.0
M Koike,0.007194244604316547,0.0
Ahmed Refaat Hawas,0.007194244604316547,0.0
Xiao-Jin Mo,0.007194244604316547,0.0
Xue-Long Wang,0.007194244604316547,0.0
Simone Langner,0.007194244604316547,0.0
Chao-Qun Zhou,0.007194244604316547,0.0
Yong-Yang Wang,0.007194244604316547,0.0
Amira S Ashour,0.007194244604316547,0.0
Wei Hu,0.007194244604316547,0.0
Zheng Feng,0.007194244604316547,0.0
Yanhui Guo,0.007194244604316547,0.0
Wei Wang,0.007194244604316547,0.0
Amal M El-Shennawy,0.007194244604316547,0.0
Ayman T A Morsy,0.007194244604316547,0.0
Jing Li,0.007194244604316547,0.0
Lin-hua Tang,0.007194244604316547,0.0
Xiao-hong Li,0.007194244604316547,0.0
Ji-Long Shen,0.007194244604316547,0.0
Jian-ping Cao,0.007194244604316547,0.0
Amira H Mohamed,0.007194244604316547,0.0
Mohamed Abass,0.007194244604316547,0.0
Amal Mokhtar Ahmed,0.007194244604316547,0.0
David J Timson,0.0035971223021582736,0.0
Youxin Jin,0.0035971223021582736,0.0
Charlotte M Thomas,0.0035971223021582736,0.0
Kenneth R Cutroneo,0.0035971223021582736,0.0
Dov L Boros,0.0035971223021582736,0.0
