Author,Degree Centrality,Betweenness Centrality
G R Rodier,0.0004824757900541062,0.0
M C Myers,0.0004824757900541062,0.0
C A Calamaio,0.0004824757900541062,0.0
M Gregory,0.0004824757900541062,0.0
M A Nagi,0.0004824757900541062,0.0
K Kamal,0.0004824757900541062,0.0
B A Botros,0.0004824757900541062,0.0
A K Soliman,0.0004824757900541062,0.0
N F Hassan,0.0004824757900541062,0.0
R Gregory,0.0004824757900541062,0.0
B K Arunkumar,0.0004824757900541062,0.0
A Cope,0.0004824757900541062,0.0
K C Hyams,0.0004824757900541062,0.0
A Oto,6.892511286487231e-05,0.0
O Akhan,6.892511286487231e-05,0.0
M Ozmen,6.892511286487231e-05,0.0
N B Chilton,0.00010338766929730847,0.0
Q Bao-Zhen,0.00010338766929730847,0.0
H O Bøgh,0.00010338766929730847,0.0
P Nansen,0.00020677533859461694,0.00014779847402992673
M G Hernandez,0.0002412378950270531,0.0
J C Hafalla,0.0002412378950270531,0.0
L P Acosta,0.0002412378950270531,0.0
F F Aligui,0.0002412378950270531,0.0
G D Aligui,0.0004135506771892339,0.0001486314852231107
B L Ramirez,0.0002412378950270531,0.0
D W Dunne,0.0012061894751352654,0.0006091944329896224
M L Santiago,0.0002412378950270531,0.0
S Biays,0.0004135506771892339,9.24729102867884e-05
A H Stich,0.0004135506771892339,9.24729102867884e-05
P Odermatt,0.0009649515801082124,0.0003866352241140016
C Long,0.0006203260157838508,0.00054171870137372
C Yersin,0.0002412378950270531,0.0
C Men,0.0004135506771892339,9.24729102867884e-05
C Saem,0.0004135506771892339,9.24729102867884e-05
J D Lormand,0.0004135506771892339,9.24729102867884e-05
K Sokha,0.00034462556432436153,0.0
C S Ly,0.00034462556432436153,0.0
P Legros,0.00034462556432436153,0.0
M Philips,0.00034462556432436153,0.0
M Tanner,0.0020677533859461694,0.002507156773243905
B Salafsky,0.00013785022572974462,0.0
K Ramaswamy,0.00013785022572974462,0.0
Y X He,0.00013785022572974462,0.0
J Li,0.0005858634593514146,0.0005417852130624512
T Shibuya,0.00013785022572974462,0.0
G M Mkoji,0.0007581762415135954,5.768051021653871e-06
B V Hofkin,0.00044801323362167,0.0
A M Kuris,0.00044801323362167,0.0
A Stewart-Oaten,0.00044801323362167,0.0
B N Mungai,0.0007581762415135954,5.768051021653871e-06
J H Kihara,0.0010338766929730847,0.000513057993075157
F Mungai,0.00044801323362167,0.0
J Yundu,0.00044801323362167,0.0
J Mbui,0.00044801323362167,0.0
J R Rashid,0.00044801323362167,0.0
C H Kariuki,0.00044801323362167,0.0
J H Ouma,0.0014129648137298824,0.0005699190567030479
D K Koech,0.00044801323362167,0.0
E S Loker,0.0012406520315677017,0.0023505633879018903
G S Cooke,0.00010338766929730847,0.0
A Lalvani,0.00010338766929730847,0.0
F V Gleeson,0.00010338766929730847,0.0
C P Conlon,0.00010338766929730847,0.0
E O Hassan,6.892511286487231e-05,0.0
M el-Hussinie,6.892511286487231e-05,0.0
N el-Nahal,6.892511286487231e-05,0.0
A H Saad,0.00013785022572974462,0.0
A Abdelbaky,0.00013785022572974462,0.0
A M Osman,0.00020677533859461694,1.9003339637406206e-08
K F Abdallah,0.00013785022572974462,0.0
D Salem,0.00013785022572974462,0.0
R M Issa,3.4462556432436155e-05,0.0
M A Shalaby,3.4462556432436155e-05,0.0
N Mostafa,0.00017231278216218077,0.0
M Sultan,0.00010338766929730847,0.0
M Gaafar,0.00010338766929730847,0.0
M M el Temsahi,3.4462556432436155e-05,0.0
S H el Gohari,3.4462556432436155e-05,0.0
F Yousif,0.00017231278216218077,0.0
M el-Emam,0.00017231278216218077,0.0
A Abdel Kader,0.00017231278216218077,0.0
A S el-Din,0.00017231278216218077,0.0
K el-Hommossany,0.00017231278216218077,0.0
C Shiff,0.0005169383464865424,1.187708727337888e-07
H Abd El All,6.892511286487231e-05,0.0
A Rye,6.892511286487231e-05,0.0
P Duvillard,6.892511286487231e-05,0.0
P J Skelly,0.00010338766929730847,0.0
R Pfeiffer,0.00010338766929730847,0.0
F Verrey,0.00010338766929730847,0.0
C B Shoemaker,0.0002412378950270531,4.2757514184163963e-08
C Lengeler,0.00044801323362167,1.693924336213745e-06
J Makwala,0.00010338766929730847,0.0
D Ngimbi,0.00010338766929730847,0.0
J Utzinger,0.0027914670710273287,0.008910873055644303
J P Pointier,0.0004135506771892339,0.00013087038888559316
D Augustin,3.4462556432436155e-05,0.0
J V Hamilton,0.0008271013543784678,8.372001007945201e-05
M Klinkert,6.892511286487231e-05,0.0
M J Doenhoff,0.001964365716648861,0.0019627413955206536
F Salah,0.00034462556432436153,6.413627127624594e-08
Z Demerdash,0.0003790881207567977,0.0011812547181135333
Z Shaker,0.00034462556432436153,6.413627127624594e-08
A El Bassiouny,0.00034462556432436153,6.413627127624594e-08
G El Attar,0.00027570045145948924,0.0
S Ismail,0.0005169383464865424,0.0003447965943810979
N Badir,0.00027570045145948924,0.0
A S El Din,0.00027570045145948924,0.0
M Mansour,0.00027570045145948924,0.0
F Abdul-Salam,3.4462556432436155e-05,0.0
M H Mansour,3.4462556432436155e-05,0.0
M A Mafe,0.00044801323362167,8.148375675875541e-05
T von Stamm,0.00017231278216218077,3.840258218392506e-08
E K N'Goran,0.0012406520315677017,9.857848476852716e-05
C H Barata,0.00017231278216218077,2.4273633289860686e-05
R A Pinto-Silva,0.0003101630078919254,8.313961091365215e-09
J R Lambertucci,0.0009304890236757761,0.0017274802670259415
E M Scrimgeour,0.00010338766929730847,4.7508349093515516e-09
F R Mehta,6.892511286487231e-05,0.0
A J Suleiman,6.892511286487231e-05,0.0
P Leutscher,0.00017231278216218077,0.0
C E Ramarokoto,0.0007926387979460315,3.8107706081770674e-05
C Reimert,0.00017231278216218077,0.0
H Feldmeier,0.0007237136850811593,0.0025076110196401175
P Esterre,0.0007237136850811593,0.00016919681181816834
B J Vennervald,0.0018609780473515523,0.009762699830361697
P Velupillai,0.00010338766929730847,0.0
E A dos Reis,0.00010338766929730847,0.0
M G dos Reis,0.00010338766929730847,0.0
D A Harn,0.00044801323362167,0.0002463212883800593
J A Crump,0.00013785022572974462,0.0
D R Murdoch,0.00013785022572974462,0.0
S T Chambers,0.00013785022572974462,0.0
D R Aickin,0.00013785022572974462,0.0
L A Hunter,0.00013785022572974462,0.0
S H Xiao,0.00013785022572974462,9.853706685486054e-05
M Booth,0.0007581762415135954,0.00024097967345886216
H S Ferreira,3.4462556432436155e-05,0.0
E M Coutinho,0.0004824757900541062,0.0006177766737490384
M S Chan,0.00017231278216218077,1.962772731829823e-05
A Montresor,0.0008271013543784678,0.0019716417946241795
L Savioli,0.0003790881207567977,0.0003232374909047398
D A Bundy,0.0003790881207567977,2.177454120782849e-05
P Carnevale,0.00020677533859461694,0.0
P Guillet,0.00020677533859461694,0.0
V Robert,0.00020677533859461694,0.0
D Fontenille,0.00020677533859461694,0.0
J Doannio,0.00020677533859461694,0.0
M Coosemans,0.00020677533859461694,0.0
J Mouchet,0.00020677533859461694,0.0
J Iqbal,6.892511286487231e-05,0.0
A Sher,6.892511286487231e-05,0.0
A Rab,6.892511286487231e-05,0.0
G Campagne,0.00034462556432436153,8.353551382276477e-09
C Vera,0.0003101630078919254,2.810910654699668e-09
H Barkire,0.00027570045145948924,1.4252504728054656e-09
A Tinni,0.0002412378950270531,0.0
J M Tassie,0.00027570045145948924,7.918058182252585e-10
A Garba,0.0023089912809732224,0.0016966986085830073
B Sellin,0.00027570045145948924,7.918058182252585e-10
J P Chippaux,0.0006892511286487231,6.127225924236532e-05
L Argiro,0.00013785022572974462,0.0
C Doerig,0.00013785022572974462,0.0
S Liabeuf,0.00013785022572974462,0.0
A Bourgois,0.00013785022572974462,0.0
J L Romette,0.00013785022572974462,0.0
H Chen,0.0003101630078919254,0.0
T Nara,0.0003101630078919254,0.0
X Zeng,0.0004824757900541062,4.7350186889300116e-05
M Satoh,0.0003101630078919254,0.0
G Wu,0.0011717269187028292,0.0007991488344037196
W Jiang,0.0003101630078919254,0.0
F Yi,0.0003101630078919254,0.0
S Kojima,0.0010683392494055207,0.0007165358720238417
S Zhang,0.0018954406037839885,0.0005511070537345921
K Hirayama,0.0003101630078919254,0.0
M F Useh,0.00013785022572974462,7.126252364027328e-09
G C Ejezie,0.00010338766929730847,0.0
A F Dos Santos,3.4462556432436155e-05,0.0
A E Sant'Ana,6.892511286487231e-05,2.3754174546757758e-09
Y S Li,0.001550815039459627,0.0008141564986462935
A C Sleigh,0.0007237136850811593,0.0002951773320388624
A G Ross,0.00089602646724334,0.0006097690648616453
G M Williams,0.0007581762415135954,0.0004127139344915524
D P McManus,0.002377916393838095,0.005706595747784381
N G Nessim,0.00017231278216218077,0.0012303474706493176
G Poggensee,0.0003101630078919254,1.203544843702392e-07
I Kiwelu,0.00020677533859461694,0.0
V Weger,0.00020677533859461694,0.0
D Göppner,0.00020677533859461694,0.0
T Diedrich,0.00020677533859461694,0.0
I Krantz,0.0003101630078919254,1.203544843702392e-07
L Davis-Reed,3.4462556432436155e-05,0.0
J H Theis,3.4462556432436155e-05,0.0
X Shuhua,0.00017231278216218077,7.536828580331157e-07
J Chollet,0.00027570045145948924,2.2437850843263638e-05
N A Weiss,0.00013785022572974462,0.0
R N Bergquist,0.00013785022572974462,0.0
M Knight,0.0002412378950270531,9.853706685486054e-05
E Ongele,6.892511286487231e-05,0.0
F A Lewis,6.892511286487231e-05,0.0
C F Brito,0.00027570045145948924,0.00010414730414284393
C T Fonseca,0.0006203260157838508,0.0003416140722220421
V Azevedo,0.00017231278216218077,0.0
A J Simpson,0.0006203260157838508,0.0008714414328229067
S C Oliveira,0.0012751145880001377,0.0012525652251639194
H Fernández Ajubita,0.00010338766929730847,0.0
J C Ramírez Fernández,0.00010338766929730847,0.0
J Salinas Casado,0.00010338766929730847,0.0
Z Mohamed Mohamed,0.00010338766929730847,0.0
P R Gwatirisa,6.892511286487231e-05,0.0
J Ndamba,6.892511286487231e-05,0.0
N Z Nyazema,6.892511286487231e-05,0.0
P D Leutscher,0.0003101630078919254,0.0
C M Reimert,0.0005169383464865424,0.00014516005390599992
V E Ravaoalimalala,0.000654788572216287,0.00019713422026483224
J Serieye,0.0003101630078919254,0.0
A Raobelison,0.0004135506771892339,1.3377084143173929e-05
M Rasendramino,0.0003101630078919254,0.0
N O Christensen,0.0004135506771892339,0.00032182676714294297
B Tarp,6.892511286487231e-05,0.0
F T Black,6.892511286487231e-05,0.0
E Petersen,6.892511286487231e-05,0.0
M E Aryeetey,0.0004135506771892339,1.2325803630567131e-05
C Aholu,0.00017231278216218077,0.0
Y Wagatsuma,0.0004135506771892339,1.2325803630567131e-05
G Bentil,0.0002412378950270531,1.2313649411257373e-05
F K Nkrumah,0.0003790881207567977,8.67027370956658e-09
F Mutapi,0.00034462556432436153,9.853740620021117e-05
P D Ndhlovu,0.0010338766929730847,0.00022346708263555506
P Hagan,0.0008615639108109039,0.00019644198997346358
M E Woolhouse,0.00027570045145948924,3.3934535066796793e-10
M H Hurst,0.00010338766929730847,1.1877087273378879e-09
A L Willingham,6.892511286487231e-05,0.0
R Lindberg,0.00010338766929730847,1.1877087273378879e-09
J M Miller,0.00044801323362167,0.0
H A Boyd,0.00044801323362167,0.0
S R Ostrowski,0.00044801323362167,0.0
S T Cookson,0.00044801323362167,0.0
M E Parise,0.00044801323362167,0.0
P S Gonzaga,0.00044801323362167,0.0
D G Addiss,0.00044801323362167,0.0
M Wilson,0.00044801323362167,0.0
P Nguyen-Dinh,0.00044801323362167,0.0
S P Wahlquist,0.00044801323362167,0.0
L H Weld,0.00044801323362167,0.0
R B Wainwright,0.00044801323362167,0.0
B D Gushulak,0.00044801323362167,0.0
M S Cetron,0.00044801323362167,0.0
A S Daar,3.4462556432436155e-05,0.0
J J Lee,0.00027570045145948924,0.0
K A Sinha,0.00027570045145948924,0.0
J A Harrison,0.00027570045145948924,0.0
R D de Hormaeche,0.00027570045145948924,0.0
G Riveau,0.0006203260157838508,0.00030047932184725255
R J Pierce,0.0005514009029189785,0.0005421634469773652
R A Wilson,0.0006892511286487231,0.0008167058742726473
C M Khan,0.00027570045145948924,0.0
A Ribeiro de Jesus,0.0002412378950270531,0.0
I Araújo,0.0002412378950270531,0.0
O Bacellar,0.0002412378950270531,0.0
A Magalhães,0.0002412378950270531,0.0
E Pearce,0.0002412378950270531,0.0
D Harn,0.0002412378950270531,0.0
M Strand,0.0004135506771892339,0.0002463070358753312
E M Carvalho,0.0012751145880001377,0.0020176439547397837
N A Al-Zanbagi,6.892511286487231e-05,0.0
A A Banaja,6.892511286487231e-05,0.0
J Barrett,6.892511286487231e-05,0.0
J Guo,0.0016197401523244993,0.000443345713921099
J Jenkins,0.00013785022572974462,0.0
H Wang,0.0009304890236757761,0.00023427110349994763
G Kick,6.892511286487231e-05,0.0
M Schaller,6.892511286487231e-05,0.0
H C Korting,6.892511286487231e-05,0.0
X J Xu,0.000654788572216287,0.0001927701335538777
X X Yang,0.00020677533859461694,0.0
Y H Dai,0.00020677533859461694,0.0
G Y Yu,0.00020677533859461694,0.0
L Y Chen,0.00020677533859461694,0.0
Z M Su,0.00020677533859461694,0.0
A N'Dri,0.00017231278216218077,0.0
S Xiao,0.0003790881207567977,8.947770362021276e-07
R Mollicone,0.0002412378950270531,0.0
J Fontaine,0.00044801323362167,8.201920568082254e-05
R de Mendonça,0.0002412378950270531,0.0
F Piller,0.0002412378950270531,0.0
R Pierce,0.0002412378950270531,0.0
R Oriol,0.0002412378950270531,0.0
S D Snyder,0.0005169383464865424,1.7504420149706927e-05
A Metwali,0.00020677533859461694,0.0
A M Blum,0.00020677533859461694,0.0
D E Elliott,0.00020677533859461694,0.0
J V Weinstock,0.0002412378950270531,4.927090884488496e-05
M S Mahmoud,3.4462556432436155e-05,0.0
A A Awad,3.4462556432436155e-05,0.0
S Eissa,0.000654788572216287,0.0005909492281218755
M Swelam,0.00013785022572974462,0.0
Y Shaker,0.00013785022572974462,0.0
M Abdel-Fattah,0.0002412378950270531,0.0003447965943810982
A Khalifa,0.00017231278216218077,1.1877087273378879e-08
P Eggleton,0.0003101630078919254,0.0
F J Ward,0.0003101630078919254,0.0
S Johnson,0.0003101630078919254,0.0
M A Khamashta,0.0003101630078919254,0.0
G R Hughes,0.0003101630078919254,0.0
V A Hajela,0.0003101630078919254,0.0
M Michalak,0.0003101630078919254,0.0
E F Corbett,0.0003101630078919254,0.0
N A Staines,0.00034462556432436153,2.1378757092081982e-08
K B Reid,0.0003101630078919254,0.0
L J Roberts,6.892511286487231e-05,0.0
S J Foote,6.892511286487231e-05,0.0
E Handman,6.892511286487231e-05,0.0
R D Martins,0.00010338766929730847,0.0
J Szejnfeld,0.00027570045145948924,3.563126182013664e-08
F G Lima,0.00010338766929730847,0.0
A P Ferrari,0.00010338766929730847,0.0
H Saconato,3.4462556432436155e-05,0.0
A Atallah,3.4462556432436155e-05,0.0
G Kamel,0.00013785022572974462,0.0
A Metwally,0.0005858634593514146,0.001426927517528466
F Guirguis,0.00013785022572974462,0.0
M Noseir,0.00013785022572974462,0.0
S Gustavson,0.00013785022572974462,0.0
S M Oliveira,0.00013785022572974462,0.0
Y A Ossey,0.0003101630078919254,0.0
M Traoré,0.0009304890236757761,0.002177329971192875
K L Lohourignon,0.0003101630078919254,0.0
A Allangba,0.0003101630078919254,0.0
L A Ahiba,0.0003101630078919254,0.0
T El-Khoby,0.0004824757900541062,1.636423466073958e-05
M H Hussein,0.001309577144432574,0.0005582972806670449
N Galal,0.0005169383464865424,1.6489603915292216e-05
F D Miller,0.00020677533859461694,8.868225164122897e-09
M K El-Sayed,0.0002412378950270531,2.713066078590404e-08
M Talaat,0.0007237136850811593,9.907985570271187e-05
A El-Badawy,0.00013785022572974462,0.0
M F Abdel-Wahab,0.0002412378950270531,0.0
G Esmat,0.0007237136850811593,0.00010400964862855573
Y El-Boraey,0.0002412378950270531,0.0
I Ramzy,0.0002412378950270531,0.0
E Medhat,0.0002412378950270531,0.0
G T Strickland,0.0016542027087569355,0.0013394092412505377
R Barakat,0.000654788572216287,0.00022144962162461566
A Farghaly,0.0002412378950270531,6.299946435150825e-08
A G El Masry,0.00013785022572974462,0.0
S Narooz,0.0002412378950270531,0.0
Z M Nooman,0.0003790881207567977,0.0
A H Hasan,0.0003790881207567977,0.0
Y Waheeb,0.0003790881207567977,0.0
A M Mishriky,0.0003790881207567977,0.0
M Ragheb,0.0003790881207567977,0.0
A N Abu-Saif,0.0003790881207567977,0.0
S M Abaza,0.0003790881207567977,0.0
A A Serwah,0.0003790881207567977,0.0
A El-Gohary,0.0003790881207567977,0.0
A Saad,0.0004135506771892339,2.6129592001433532e-08
M El-Sayed,0.0003790881207567977,0.0
M Fouad,0.0003790881207567977,0.0
A M El-Hawey,0.00034462556432436153,3.284252172837141e-05
M M Amr,0.00027570045145948924,0.0
A H Abdel-Rahman,0.00027570045145948924,0.0
S A El-Ibiary,0.00027570045145948924,0.0
A M Agina,0.00027570045145948924,0.0
M A Abdel-Hafez,0.00034462556432436153,3.284252172837141e-05
A A Waheeb,0.00034462556432436153,3.284252172837141e-05
M Habib,0.0007926387979460315,0.0004854900145343665
F Abdel Aziz,0.00010338766929730847,0.0
B L Cline,0.0005169383464865424,6.972301692585203e-05
M Ibrahim,0.0002412378950270531,0.0
N S Gabr,0.0005858634593514146,9.664441747321761e-05
T A Hammad,0.00017231278216218077,0.0
A Orieby,0.00017231278216218077,0.0
E Shawky,0.00017231278216218077,0.0
M A Khattab,0.00017231278216218077,0.0
H M Hammam,0.00089602646724334,0.00020140976488259104
F A Allam,0.0003790881207567977,0.0
F M Moftah,0.0005514009029189785,2.4899465105262147e-08
M A Abdel-Aty,0.0005514009029189785,2.4899465105262147e-08
A H Hany,0.0005514009029189785,2.4899465105262147e-08
K F Abd-El-Motagaly,0.0003790881207567977,0.0
M A Nafeh,0.0003790881207567977,0.0
R Khalifa,0.0003790881207567977,0.0
N N Mikhail,0.0012061894751352654,0.0006697426138954359
A H Zarzour,0.0003790881207567977,0.0
A Y El-Kady,0.0003790881207567977,0.0
A M Nasr,0.0003790881207567977,0.0
A Abd-El-Samie,0.0003790881207567977,0.0
M H Qayed,0.0003790881207567977,0.0
A Fenwick,0.001964365716648861,0.0044734816227829976
A El-Hawey,0.00044801323362167,0.0
Z Nooman,0.00044801323362167,0.0
F Abdel-Wahab,0.00044801323362167,0.0
H Asahi,0.00017231278216218077,2.4623577335169097e-05
A Osman,0.00013785022572974462,0.0
R M Cook,0.00013785022572974462,0.0
P T LoVerde,0.00034462556432436153,0.0006893603978516382
M J Stadecker,0.0004824757900541062,0.0004679061670958523
A M Hussein,3.4462556432436155e-05,0.0
S F Helal,3.4462556432436155e-05,0.0
H Laamrani,0.00020677533859461694,3.563126182013664e-09
J Mahjour,0.00020677533859461694,9.85370668548605e-05
H Madsen,0.0009649515801082124,0.00037882978342960007
K Khallaayoune,0.00020677533859461694,3.563126182013664e-09
B Gryseels,0.0012406520315677017,0.0007406260556516348
A L Fontanet,0.0003101630078919254,0.0
T Woldemichael,0.0003101630078919254,0.0
T Sahlu,0.0003101630078919254,0.0
G J van Dam,0.0022745287245407864,0.00248267855792493
T Messele,0.0003101630078919254,0.0
T Rinke de Wit,0.0003101630078919254,0.0
W Masho,0.0003101630078919254,0.0
H Yeneneh,0.0003101630078919254,0.0
R A Coutinho,0.0003101630078919254,0.0
L van Lieshout,0.0018265154909191162,0.0012698710180742063
V R Southgate,0.0012061894751352654,0.00044798411129893883
D de Clercq,0.0002412378950270531,3.0517559498937294e-06
M Sène,0.0005169383464865424,0.00014265324328701696
D Rollinson,0.003825343764000413,0.0068945586121109265
A Ly,0.0007581762415135954,0.003629002641865989
J Vercruysse,0.0011372643622703932,0.0006782820272057752
E A Goodburn,3.4462556432436155e-05,0.0
D A Ross,3.4462556432436155e-05,0.0
J M Mansour,0.00010338766929730847,0.0
M V McCrossan,0.00010338766929730847,0.0
Q D Bickle,0.0005514009029189785,0.00014779847402992673
T E Mansour,0.00010338766929730847,0.0
K F Hoffmann,0.000654788572216287,0.0006356112018020618
A W Cheever,0.00044801323362167,0.0002720283197108762
T A Wynn,0.00044801323362167,0.0002720283197108762
M Hmamouchi,6.892511286487231e-05,0.0
M Lahlou,0.00013785022572974462,9.501669818703103e-09
A Agoumi,6.892511286487231e-05,0.0
P Carneiro-Santos,0.0002412378950270531,0.0
O Martins-Filho,0.00044801323362167,9.320370897276046e-06
L F Alves-Oliveira,0.00044801323362167,0.00013147802877791782
A M Silveira,0.0002412378950270531,0.0
P Coura-Filho,0.0002412378950270531,0.0
I R Viana,0.0002412378950270531,0.0
R Correa-Oliveira,0.0018265154909191162,0.004854496913920869
I R Caldas,0.0004135506771892339,0.00042371714852344804
P Coura Filho,0.0003101630078919254,0.00024630703587533116
S V Malheiros,0.00010338766929730847,0.0
M A Brito,0.00010338766929730847,0.0
D Brites,0.00010338766929730847,0.0
N C Meirelles,0.00010338766929730847,0.0
J M Duplantier,3.4462556432436155e-05,0.0
A H van Den Biggelaar,0.00020677533859461694,0.0
J L Grogan,0.00020677533859461694,0.0
Y Filié,0.00020677533859461694,0.0
R Jordens,0.00020677533859461694,0.0
P G Kremsner,0.0007237136850811593,0.00034512024500929776
F Koning,0.00020677533859461694,0.0
M Yazdanbakhsh,0.0007926387979460315,0.00043598387893120774
G Yeboah,0.00020677533859461694,0.0
M Asante,0.00020677533859461694,0.0
G Mensah,0.0003790881207567977,1.2321567469439627e-05
J T Scott,0.0005858634593514146,4.8483653266502406e-05
C m Turner,0.0002412378950270531,0.0
S K Chandiwana,0.0004135506771892339,2.368792215833512e-07
T Mduluza,0.00089602646724334,0.0002064984963566159
A Meliço-Silvestre,3.4462556432436155e-05,0.0
S Da Cunha,3.4462556432436155e-05,0.0
R P Werkhäuser,0.00013785022572974462,0.0
S G De Simone,0.00013785022572974462,0.0
E Xavier,0.00013785022572974462,0.0
S M Montenegro,0.0003790881207567977,6.439556309911345e-05
F G Abath,0.0005858634593514146,0.00045245025065173214
B Soans,3.4462556432436155e-05,0.0
C Abel,3.4462556432436155e-05,0.0
D Dombrowicz,0.00013785022572974462,0.0
B Quatannens,0.00013785022572974462,0.0
J P Papin,0.00013785022572974462,0.0
C Cêtre,0.00017231278216218077,0.0
C Pierrot,0.00017231278216218077,0.0
E Maire,0.00017231278216218077,0.0
J Khalife,0.00017231278216218077,0.0
,0.0039631939897301575,0.007861920341793244
B Alarcón de Noya,0.0004824757900541062,9.354372444638288e-05
C Colmenares,0.0004135506771892339,4.4296569776104855e-05
H Lanz,0.00017231278216218077,0.0
M A Caracciolo,0.00017231278216218077,0.0
S Losada,0.0006203260157838508,0.00011014292670098935
O Noya,0.0007581762415135954,0.00028237634729722297
R Bialek,3.4462556432436155e-05,0.0
J Knobloch,3.4462556432436155e-05,0.0
Y Dongbao,0.00013785022572974462,0.0
X Musheng,0.00013785022572974462,0.0
L Yuesheng,0.00013785022572974462,0.0
C Yan,0.00013785022572974462,0.0
M Rug,3.4462556432436155e-05,0.0
A Ruppel,0.00010338766929730847,4.7508349093515516e-09
J C Ernould,0.00034462556432436153,4.5286953716443066e-05
A Kaman,0.00013785022572974462,0.0
R Labbo,0.00034462556432436153,1.885121955099374e-05
D Couret,0.00013785022572974462,0.0
M V Johansen,0.00034462556432436153,0.00020721594426732076
H O Bogh,0.00010338766929730847,0.0
F H Wei,0.0004824757900541062,7.30186507918739e-05
A H Hafez,0.00013785022572974462,0.0
M A Soliman,0.00013785022572974462,0.0
O A Hassounah,0.00013785022572974462,0.0
A A Raouf,0.00013785022572974462,0.0
E M Amir,0.00013785022572974462,0.0
M A Afifi,0.00010338766929730847,0.0
G M Tawfeek,0.00010338766929730847,0.0
S S Abdel Aziz,0.00010338766929730847,0.0
H A Abdel Aaty,0.00010338766929730847,0.0
A el-Ansary,0.00010338766929730847,0.0
M Sammour,0.00010338766929730847,0.0
A M Mohamed,0.00017231278216218077,9.853706685486055e-05
M M Abdul-Fattah,0.00020677533859461694,0.0
A E el-Gindy,0.0003790881207567977,1.583611636450517e-08
F el Mohammed,0.00020677533859461694,0.0
Y A Kadry,0.00020677533859461694,0.0
M I el-Dessouky,0.00020677533859461694,0.0
F el-Gohary,0.0003790881207567977,1.583611636450517e-08
W Hoffmann,0.00017231278216218077,0.0
G Petit,0.00017231278216218077,0.0
H Schulz-Key,0.00017231278216218077,0.0
D Taylor,0.00017231278216218077,0.0
O Bain,0.00017231278216218077,0.0
L Le Goff,0.00017231278216218077,0.0
R Corrêa-Oliveira,0.0003101630078919254,0.0002117965859398424
G Gazzinelli,0.0006892511286487231,0.002815155055687484
R Ali-Labib,6.892511286487231e-05,0.0
S Kamal,0.00020677533859461694,0.0
M Madwar,0.00020677533859461694,0.0
L Bianchi,0.00044801323362167,4.156980545682608e-08
A E Tawil,0.00020677533859461694,0.0
R Fawzy,0.00020677533859461694,0.0
T Peters,0.00020677533859461694,0.0
J W Rasenack,0.00044801323362167,4.156980545682608e-08
M Muscheck,0.0002412378950270531,0.0
H Abol-Enein,0.0003790881207567977,1.2352170764314035e-07
K Chew,0.0002412378950270531,0.0
D Moore,0.0002412378950270531,0.0
V Bhargava,0.0002412378950270531,0.0
M A Ghoneim,0.00044801323362167,1.5677755200860121e-07
P R Carroll,0.0002412378950270531,0.0
