Author,Degree Centrality,Betweenness Centrality
R M Issa,3.4462556432436155e-05,2.3752537344018304e-09
M A Shalaby,3.4462556432436155e-05,2.3752537344018304e-09
N Mostafa,0.00017231278216218077,5.7006089625643926e-08
M Sultan,0.00010338766929730847,5.7006089625643926e-08
M Gaafar,0.00010338766929730847,5.7006089625643926e-08
M M el Temsahi,3.4462556432436155e-05,2.3752537344018304e-09
S H el Gohari,3.4462556432436155e-05,2.3752537344018304e-09
F Yousif,0.00017231278216218077,3.562880601602746e-08
M el-Emam,0.00017231278216218077,3.562880601602746e-08
A Abdel Kader,0.00017231278216218077,3.562880601602746e-08
A S el-Din,0.00017231278216218077,3.562880601602746e-08
K el-Hommossany,0.00017231278216218077,3.562880601602746e-08
C Shiff,0.0005169383464865424,1.5439149273611897e-07
H Abd El All,6.892511286487231e-05,4.750507468803661e-09
A Rye,6.892511286487231e-05,4.750507468803661e-09
P Duvillard,6.892511286487231e-05,4.750507468803661e-09
P J Skelly,0.00010338766929730847,2.1377283609616472e-08
R Pfeiffer,0.00010338766929730847,2.1377283609616472e-08
F Verrey,0.00010338766929730847,2.1377283609616472e-08
C B Shoemaker,0.0002412378950270531,6.413185082884942e-08
C Lengeler,0.00044801323362167,5.247469954582098e-05
J Makwala,0.00010338766929730847,4.942189383591474e-05
D Ngimbi,0.00010338766929730847,4.942189383591474e-05
J Utzinger,0.0027914670710273287,0.0037983952145995547
J P Pointier,0.0004135506771892339,0.0001924532778337392
D Augustin,3.4462556432436155e-05,4.926988821269717e-05
J V Hamilton,0.0008271013543784678,0.0001611342138092014
M Klinkert,6.892511286487231e-05,4.928451359136298e-05
M J Doenhoff,0.001964365716648861,0.0022603186178467944
F Salah,0.00034462556432436153,4.9334020063526014e-05
Z Demerdash,0.0003790881207567977,0.0012304431910172425
Z Shaker,0.00034462556432436153,4.9334020063526014e-05
A El Bassiouny,0.00034462556432436153,4.9334020063526014e-05
G El Attar,0.00027570045145948924,6.77265004491498e-05
S Ismail,0.0005169383464865424,0.00041249933050504427
N Badir,0.00027570045145948924,6.77265004491498e-05
A S El Din,0.00027570045145948924,6.77265004491498e-05
M Mansour,0.00027570045145948924,6.77265004491498e-05
F Abdul-Salam,3.4462556432436155e-05,2.3752537344018304e-09
M H Mansour,3.4462556432436155e-05,2.3752537344018304e-09
M A Mafe,0.00044801323362167,7.897681189489516e-05
T von Stamm,0.00017231278216218077,4.930175620030037e-05
E K N'Goran,0.0012406520315677017,0.00039212825207637355
C H Barata,0.00017231278216218077,0.00013150510946369825
R A Pinto-Silva,0.0003101630078919254,8.282324504502201e-05
J R Lambertucci,0.0009304890236757761,0.0018435839732013637
E M Scrimgeour,0.00010338766929730847,1.1876268672009152e-08
F R Mehta,6.892511286487231e-05,7.125761203205491e-09
A J Suleiman,6.892511286487231e-05,7.125761203205491e-09
P Leutscher,0.00017231278216218077,5.538428627702131e-05
C E Ramarokoto,0.0007926387979460315,6.344413159476565e-05
C Reimert,0.00017231278216218077,5.538428627702131e-05
H Feldmeier,0.0007237136850811593,0.0025628224745005337
P Esterre,0.0007237136850811593,7.038305824265746e-05
B J Vennervald,0.0018609780473515523,0.012897678560166055
P Velupillai,0.00010338766929730847,4.926988821269717e-05
E A dos Reis,0.00010338766929730847,4.926988821269717e-05
M G dos Reis,0.00010338766929730847,4.926988821269717e-05
D A Harn,0.00044801323362167,0.0002965512607656247
J A Crump,0.00013785022572974462,9.501014937607321e-09
D R Murdoch,0.00013785022572974462,9.501014937607321e-09
S T Chambers,0.00013785022572974462,9.501014937607321e-09
D R Aickin,0.00013785022572974462,9.501014937607321e-09
L A Hunter,0.00013785022572974462,9.501014937607321e-09
S H Xiao,0.00013785022572974462,0.00014931044033762895
M Booth,0.0007581762415135954,0.0006875474411593353
H S Ferreira,3.4462556432436155e-05,4.926988821269717e-05
E M Coutinho,0.0004824757900541062,0.0007507545105468007
M S Chan,0.00017231278216218077,9.071010512573143e-05
A Montresor,0.0008271013543784678,0.002280722337566661
L Savioli,0.0003790881207567977,0.0001728009580153383
D A Bundy,0.0003790881207567977,0.00018638990413706767
P Carnevale,0.00020677533859461694,1.4251522406410981e-08
P Guillet,0.00020677533859461694,1.4251522406410981e-08
V Robert,0.00020677533859461694,1.4251522406410981e-08
D Fontenille,0.00020677533859461694,1.4251522406410981e-08
J Doannio,0.00020677533859461694,1.4251522406410981e-08
M Coosemans,0.00020677533859461694,1.4251522406410981e-08
J Mouchet,0.00020677533859461694,1.4251522406410981e-08
J Iqbal,6.892511286487231e-05,4.750507468803661e-09
A Sher,6.892511286487231e-05,4.750507468803661e-09
A Rab,6.892511286487231e-05,4.750507468803661e-09
G Campagne,0.00034462556432436153,4.9280559031530224e-05
C Vera,0.0003101630078919254,4.9272716923962686e-05
H Barkire,0.00027570045145948924,5.0627681767296015e-05
A Tinni,0.0002412378950270531,0.00012375540061075005
J M Tassie,0.00027570045145948924,4.927147171518677e-05
A Garba,0.0023089912809732224,0.002057134700328107
B Sellin,0.00027570045145948924,4.927147171518677e-05
J P Chippaux,0.0006892511286487231,0.00013236949959420421
L Argiro,0.00013785022572974462,9.501014937607321e-09
C Doerig,0.00013785022572974462,9.501014937607321e-09
S Liabeuf,0.00013785022572974462,9.501014937607321e-09
A Bourgois,0.00013785022572974462,9.501014937607321e-09
J L Romette,0.00013785022572974462,9.501014937607321e-09
H Chen,0.0003101630078919254,4.9355437168338304e-05
T Nara,0.0003101630078919254,4.9355437168338304e-05
X Zeng,0.0004824757900541062,8.66334189645104e-05
M Satoh,0.0003101630078919254,4.9355437168338304e-05
G Wu,0.0011717269187028292,0.0013146858570806908
W Jiang,0.0003101630078919254,4.9355437168338304e-05
F Yi,0.0003101630078919254,4.9355437168338304e-05
S Kojima,0.0010683392494055207,0.0007135432647171766
S Zhang,0.0018954406037839885,0.0011557669323793368
K Hirayama,0.0003101630078919254,4.9355437168338304e-05
M F Useh,0.00013785022572974462,1.6626776140812814e-08
G C Ejezie,0.00010338766929730847,9.501014937607321e-09
A F Dos Santos,3.4462556432436155e-05,4.750507468803661e-09
A E Sant'Ana,6.892511286487231e-05,7.125761203205491e-09
Y S Li,0.001550815039459627,0.0014979281511434655
A C Sleigh,0.0007237136850811593,0.00023446969848639604
A G Ross,0.00089602646724334,0.0004985384410219163
G M Williams,0.0007581762415135954,0.00030149689223088005
D P McManus,0.002377916393838095,0.004146187073092197
N G Nessim,0.00017231278216218077,0.0012795325599461252
G Poggensee,0.0003101630078919254,4.939023440190681e-05
I Kiwelu,0.00020677533859461694,4.926988821269717e-05
V Weger,0.00020677533859461694,7.797522546862424e-05
D Göppner,0.00020677533859461694,7.797522546862424e-05
T Diedrich,0.00020677533859461694,7.797522546862424e-05
I Krantz,0.0003101630078919254,4.93902344019068e-05
L Davis-Reed,3.4462556432436155e-05,2.3752537344018304e-09
J H Theis,3.4462556432436155e-05,2.3752537344018304e-09
X Shuhua,0.00017231278216218077,5.272443654283665e-05
J Chollet,0.00027570045145948924,8.333529762370136e-05
N A Weiss,0.00013785022572974462,5.488620682580989e-05
R N Bergquist,0.00013785022572974462,5.488620682580989e-05
M Knight,0.0002412378950270531,0.00014938014912551698
E Ongele,6.892511286487231e-05,4.926988821269717e-05
F A Lewis,6.892511286487231e-05,4.926988821269717e-05
C F Brito,0.00027570045145948924,0.00033514522042463033
C T Fonseca,0.0006203260157838508,0.00020269286622408232
V Azevedo,0.00017231278216218077,4.9278831402894153e-05
A J Simpson,0.0006203260157838508,0.0007663337731496852
S C Oliveira,0.0012751145880001377,0.0012395950150584072
H Fernández Ajubita,0.00010338766929730847,7.125761203205491e-09
J C Ramírez Fernández,0.00010338766929730847,7.125761203205491e-09
J Salinas Casado,0.00010338766929730847,7.125761203205491e-09
Z Mohamed Mohamed,0.00010338766929730847,7.125761203205491e-09
P R Gwatirisa,6.892511286487231e-05,4.750507468803661e-09
J Ndamba,6.892511286487231e-05,4.750507468803661e-09
N Z Nyazema,6.892511286487231e-05,4.750507468803661e-09
P D Leutscher,0.0003101630078919254,5.540482166547534e-05
C M Reimert,0.0005169383464865424,0.0003376121111182387
V E Ravaoalimalala,0.000654788572216287,0.0002491307610729847
J Serieye,0.0003101630078919254,5.540482166547534e-05
A Raobelison,0.0004135506771892339,0.0001145920173698291
M Rasendramino,0.0003101630078919254,5.540482166547534e-05
N O Christensen,0.0004135506771892339,0.0004128010150198386
B Tarp,6.892511286487231e-05,4.750507468803661e-09
F T Black,6.892511286487231e-05,4.750507468803661e-09
E Petersen,6.892511286487231e-05,4.750507468803661e-09
M E Aryeetey,0.0004135506771892339,4.9280458091815256e-05
C Aholu,0.00017231278216218077,7.272201251298244e-05
Y Wagatsuma,0.0004135506771892339,4.9280458091815256e-05
G Bentil,0.0002412378950270531,0.0001125891760497026
F K Nkrumah,0.0003790881207567977,4.927966634057046e-05
F Mutapi,0.00034462556432436153,0.00014780093558061758
P D Ndhlovu,0.0010338766929730847,0.000173640095229396
P Hagan,0.0008615639108109039,0.0001734770930295661
M E Woolhouse,0.00027570045145948924,4.927036326344405e-05
M H Hurst,0.00010338766929730847,8.313388070406407e-09
A L Willingham,6.892511286487231e-05,7.9175124480061e-09
R Lindberg,0.00010338766929730847,8.313388070406407e-09
J M Miller,0.00044801323362167,3.087829854722379e-08
H A Boyd,0.00044801323362167,3.087829854722379e-08
S R Ostrowski,0.00044801323362167,3.087829854722379e-08
S T Cookson,0.00044801323362167,3.087829854722379e-08
M E Parise,0.00044801323362167,3.087829854722379e-08
P S Gonzaga,0.00044801323362167,3.087829854722379e-08
D G Addiss,0.00044801323362167,3.087829854722379e-08
M Wilson,0.00044801323362167,3.087829854722379e-08
P Nguyen-Dinh,0.00044801323362167,3.087829854722379e-08
S P Wahlquist,0.00044801323362167,3.087829854722379e-08
L H Weld,0.00044801323362167,3.087829854722379e-08
R B Wainwright,0.00044801323362167,3.087829854722379e-08
B D Gushulak,0.00044801323362167,3.087829854722379e-08
M S Cetron,0.00044801323362167,3.087829854722379e-08
A S Daar,3.4462556432436155e-05,7.125761203205491e-09
J J Lee,0.00027570045145948924,4.9361327314522014e-05
K A Sinha,0.00027570045145948924,4.9361327314522014e-05
J A Harrison,0.00027570045145948924,4.9361327314522014e-05
R D de Hormaeche,0.00027570045145948924,4.9361327314522014e-05
G Riveau,0.0006203260157838508,0.00031532802734759476
R J Pierce,0.0005514009029189785,0.0007104067267456079
R A Wilson,0.0006892511286487231,0.0008383154542499537
C M Khan,0.00027570045145948924,4.9361327314522014e-05
A Ribeiro de Jesus,0.0002412378950270531,4.926988821269717e-05
I Araújo,0.0002412378950270531,4.926988821269717e-05
O Bacellar,0.0002412378950270531,4.926988821269717e-05
A Magalhães,0.0002412378950270531,4.926988821269717e-05
E Pearce,0.0002412378950270531,4.926988821269717e-05
D Harn,0.0002412378950270531,4.926988821269717e-05
M Strand,0.0004135506771892339,0.000295559947932823
E M Carvalho,0.0012751145880001377,0.002066776817339368
N A Al-Zanbagi,6.892511286487231e-05,4.750507468803661e-09
A A Banaja,6.892511286487231e-05,4.750507468803661e-09
J Barrett,6.892511286487231e-05,4.750507468803661e-09
J Guo,0.0016197401523244993,0.0010794739893289665
J Jenkins,0.00013785022572974462,5.0780164927172286e-05
H Wang,0.0009304890236757761,0.0005963374749799211
G Kick,6.892511286487231e-05,4.750507468803661e-09
M Schaller,6.892511286487231e-05,4.750507468803661e-09
H C Korting,6.892511286487231e-05,4.750507468803661e-09
X J Xu,0.000654788572216287,8.145760819055955e-05
X X Yang,0.00020677533859461694,4.926988821269717e-05
Y H Dai,0.00020677533859461694,4.926988821269717e-05
G Y Yu,0.00020677533859461694,4.926988821269717e-05
L Y Chen,0.00020677533859461694,4.926988821269717e-05
Z M Su,0.00020677533859461694,4.926988821269717e-05
A N'Dri,0.00017231278216218077,4.926988821269717e-05
S Xiao,0.0003790881207567977,6.142252900555439e-05
R Mollicone,0.0002412378950270531,4.927561581317942e-05
J Fontaine,0.00044801323362167,0.0003075395719844481
R de Mendonça,0.0002412378950270531,4.927561581317942e-05
F Piller,0.0002412378950270531,4.927561581317942e-05
R Pierce,0.0002412378950270531,4.927561581317942e-05
R Oriol,0.0002412378950270531,4.927561581317942e-05
S D Snyder,0.0005169383464865424,9.647122785713864e-05
A Metwali,0.00020677533859461694,4.926988821269717e-05
A M Blum,0.00020677533859461694,4.926988821269717e-05
D E Elliott,0.00020677533859461694,4.926988821269717e-05
J V Weinstock,0.0002412378950270531,9.853740117165989e-05
M S Mahmoud,3.4462556432436155e-05,2.3752537344018304e-09
A A Awad,3.4462556432436155e-05,2.3752537344018304e-09
S Eissa,0.000654788572216287,0.0006401783864959812
M Swelam,0.00013785022572974462,5.9118640296977405e-05
Y Shaker,0.00013785022572974462,5.9118640296977405e-05
M Abdel-Fattah,0.0002412378950270531,0.00040389147035311336
A Khalifa,0.00017231278216218077,4.928176448136918e-05
P Eggleton,0.0003101630078919254,2.3752537344018305e-08
F J Ward,0.0003101630078919254,2.3752537344018305e-08
S Johnson,0.0003101630078919254,2.3752537344018305e-08
M A Khamashta,0.0003101630078919254,2.3752537344018305e-08
G R Hughes,0.0003101630078919254,2.3752537344018305e-08
V A Hajela,0.0003101630078919254,2.3752537344018305e-08
M Michalak,0.0003101630078919254,2.3752537344018305e-08
E F Corbett,0.0003101630078919254,2.3752537344018305e-08
N A Staines,0.00034462556432436153,4.512982095363478e-08
K B Reid,0.0003101630078919254,2.3752537344018305e-08
L J Roberts,6.892511286487231e-05,4.750507468803661e-09
S J Foote,6.892511286487231e-05,4.750507468803661e-09
E Handman,6.892511286487231e-05,4.750507468803661e-09
R D Martins,0.00010338766929730847,1.9002029875214643e-08
J Szejnfeld,0.00027570045145948924,5.4630835891242096e-08
F G Lima,0.00010338766929730847,1.9002029875214643e-08
A P Ferrari,0.00010338766929730847,1.9002029875214643e-08
H Saconato,3.4462556432436155e-05,2.3752537344018304e-09
A Atallah,3.4462556432436155e-05,2.3752537344018304e-09
G Kamel,0.00013785022572974462,4.926988821269717e-05
A Metwally,0.0005858634593514146,0.0014760990579902832
F Guirguis,0.00013785022572974462,4.926988821269717e-05
M Noseir,0.00013785022572974462,4.926988821269717e-05
S Gustavson,0.00013785022572974462,7.390067562501052e-05
S M Oliveira,0.00013785022572974462,7.390067562501052e-05
Y A Ossey,0.0003101630078919254,5.5872852982910897e-05
M Traoré,0.0009304890236757761,0.0009374290649770981
K L Lohourignon,0.0003101630078919254,5.5872852982910897e-05
A Allangba,0.0003101630078919254,5.5872852982910897e-05
L A Ahiba,0.0003101630078919254,5.5872852982910897e-05
T El-Khoby,0.0004824757900541062,9.817999895214015e-05
M H Hussein,0.001309577144432574,0.0005187669560576477
N Galal,0.0005169383464865424,4.961719389483896e-05
F D Miller,0.00020677533859461694,4.929002902693051e-05
M K El-Sayed,0.0002412378950270531,4.932378342593692e-05
M Talaat,0.0007237136850811593,0.00014830029487514579
A El-Badawy,0.00013785022572974462,4.928055818611976e-05
M F Abdel-Wahab,0.0002412378950270531,4.926988821269717e-05
G Esmat,0.0007237136850811593,5.58534187324819e-05
Y El-Boraey,0.0002412378950270531,4.926988821269717e-05
I Ramzy,0.0002412378950270531,4.926988821269717e-05
E Medhat,0.0002412378950270531,4.926988821269717e-05
G T Strickland,0.0016542027087569355,0.001479967840210359
R Barakat,0.000654788572216287,0.000274795250736404
A Farghaly,0.0002412378950270531,4.935302209340124e-05
A G El Masry,0.00013785022572974462,4.927597668737636e-05
S Narooz,0.0002412378950270531,4.926988821269717e-05
Z M Nooman,0.0003790881207567977,2.8503044812821963e-08
A H Hasan,0.0003790881207567977,2.8503044812821963e-08
Y Waheeb,0.0003790881207567977,2.8503044812821963e-08
A M Mishriky,0.0003790881207567977,2.8503044812821963e-08
M Ragheb,0.0003790881207567977,2.8503044812821963e-08
A N Abu-Saif,0.0003790881207567977,2.8503044812821963e-08
S M Abaza,0.0003790881207567977,2.8503044812821963e-08
A A Serwah,0.0003790881207567977,2.8503044812821963e-08
A El-Gohary,0.0003790881207567977,2.8503044812821963e-08
A Saad,0.0004135506771892339,5.4630835891242096e-08
M El-Sayed,0.0003790881207567977,2.8503044812821963e-08
M Fouad,0.0003790881207567977,2.8503044812821963e-08
A M El-Hawey,0.00034462556432436153,8.21119084213318e-05
M M Amr,0.00027570045145948924,4.927244204076124e-05
A H Abdel-Rahman,0.00027570045145948924,4.927244204076124e-05
S A El-Ibiary,0.00027570045145948924,4.927244204076124e-05
A M Agina,0.00027570045145948924,4.927244204076124e-05
M A Abdel-Hafez,0.00034462556432436153,8.21119084213318e-05
A A Waheeb,0.00034462556432436153,8.21119084213318e-05
M Habib,0.0007926387979460315,0.0005032135876432762
F Abdel Aziz,0.00010338766929730847,4.9274512759740656e-05
B L Cline,0.0005169383464865424,0.00011311422786287195
M Ibrahim,0.0002412378950270531,0.00027787713388921
N S Gabr,0.0005858634593514146,0.00015006147418783152
T A Hammad,0.00017231278216218077,4.92714878187063e-05
A Orieby,0.00017231278216218077,4.92714878187063e-05
E Shawky,0.00017231278216218077,4.92714878187063e-05
M A Khattab,0.00017231278216218077,4.92714878187063e-05
H M Hammam,0.00089602646724334,0.00018231789918001214
F A Allam,0.0003790881207567977,4.9289116182513095e-05
F M Moftah,0.0005514009029189785,4.930424456135549e-05
M A Abdel-Aty,0.0005514009029189785,4.930424456135549e-05
A H Hany,0.0005514009029189785,4.930424456135549e-05
K F Abd-El-Motagaly,0.0003790881207567977,4.9289116182513095e-05
M A Nafeh,0.0003790881207567977,4.9289116182513095e-05
R Khalifa,0.0003790881207567977,4.9289116182513095e-05
N N Mikhail,0.0012061894751352654,0.0006481210115907448
A H Zarzour,0.0003790881207567977,4.928398325797578e-05
A Y El-Kady,0.0003790881207567977,4.928398325797578e-05
A M Nasr,0.0003790881207567977,4.928398325797578e-05
A Abd-El-Samie,0.0003790881207567977,4.928398325797578e-05
M H Qayed,0.0003790881207567977,4.928398325797578e-05
A Fenwick,0.001964365716648861,0.004332836162939874
A El-Hawey,0.00044801323362167,5.331362107226652e-05
Z Nooman,0.00044801323362167,5.331362107226652e-05
F Abdel-Wahab,0.00044801323362167,5.331362107226652e-05
H Asahi,0.00017231278216218077,9.851364863431592e-05
A Osman,0.00013785022572974462,4.9271669652997967e-05
R M Cook,0.00013785022572974462,4.9271669652997967e-05
P T LoVerde,0.00034462556432436153,0.0007388048499550935
M J Stadecker,0.0004824757900541062,0.0004925136123356883
A M Hussein,3.4462556432436155e-05,2.3752537344018304e-09
S F Helal,3.4462556432436155e-05,2.3752537344018304e-09
H Laamrani,0.00020677533859461694,4.927345109329877e-05
J Mahjour,0.00020677533859461694,0.00014780016362315389
H Madsen,0.0009649515801082124,0.0005745364989269812
K Khallaayoune,0.00020677533859461694,4.927345109329877e-05
B Gryseels,0.0012406520315677017,0.000893474191445446
A L Fontanet,0.0003101630078919254,4.927150725755212e-05
T Woldemichael,0.0003101630078919254,4.927150725755212e-05
T Sahlu,0.0003101630078919254,4.927150725755212e-05
G J van Dam,0.0022745287245407864,0.0029304499604840477
T Messele,0.0003101630078919254,4.927150725755212e-05
T Rinke de Wit,0.0003101630078919254,4.927150725755212e-05
W Masho,0.0003101630078919254,4.927150725755212e-05
H Yeneneh,0.0003101630078919254,4.927150725755212e-05
R A Coutinho,0.0003101630078919254,4.927150725755212e-05
L van Lieshout,0.0018265154909191162,0.0016851044330250793
V R Southgate,0.0012061894751352654,0.00023007176487741142
D de Clercq,0.0002412378950270531,5.057089533232654e-05
M Sène,0.0005169383464865424,0.00013722736786930256
D Rollinson,0.003825343764000413,0.003968423007203778
A Ly,0.0007581762415135954,0.002158474439893481
J Vercruysse,0.0011372643622703932,0.001307670081394778
E A Goodburn,3.4462556432436155e-05,2.3752537344018304e-09
D A Ross,3.4462556432436155e-05,2.3752537344018304e-09
J M Mansour,0.00010338766929730847,4.926988821269717e-05
M V McCrossan,0.00010338766929730847,4.926988821269717e-05
Q D Bickle,0.0005514009029189785,0.00019715954168884395
T E Mansour,0.00010338766929730847,4.926988821269717e-05
K F Hoffmann,0.000654788572216287,0.0011060346385521373
A W Cheever,0.00044801323362167,0.001013845073085397
T A Wynn,0.00044801323362167,5.1861891631656824e-05
M Hmamouchi,6.892511286487231e-05,9.501014937607321e-09
M Lahlou,0.00013785022572974462,1.9002029875214643e-08
A Agoumi,6.892511286487231e-05,9.501014937607321e-09
P Carneiro-Santos,0.0002412378950270531,6.525235260120895e-05
O Martins-Filho,0.00044801323362167,6.596161623574985e-05
L F Alves-Oliveira,0.00044801323362167,0.0002841151461543685
A M Silveira,0.0002412378950270531,6.525235260120895e-05
P Coura-Filho,0.0002412378950270531,6.525235260120895e-05
I R Viana,0.0002412378950270531,6.525235260120895e-05
R Correa-Oliveira,0.0018265154909191162,0.004784655459660782
I R Caldas,0.0004135506771892339,0.0013915324177651268
